timestamp_utc,meter_number,meter_count,voltage,current,power,power_factor,frequency,year,month,day,hour,minute,apparent_energy_kVAh,active_energy_kWh,month_str
2019-07-19 07:00:00,541902.96,72.56,203.76,2.04,0.38,0.87,43.62,2019.0,7.0,19.0,7.0,30.77,0.4,0.35,Jul
2019-07-19 08:00:00,541901.58,68.03,204.15,1.66,0.3,0.87,47.32,2019.0,7.0,19.0,8.0,30.05,0.33,0.29,Jul
2019-07-19 09:00:00,541896.66,75.19,210.29,1.66,0.31,0.86,50.04,2019.0,7.0,19.0,9.0,29.07,0.35,0.3,Jul
2019-07-19 10:00:00,541892.74,63.25,203.09,1.49,0.27,0.85,50.01,2019.0,7.0,19.0,10.0,28.13,0.3,0.26,Jul
2019-07-19 11:00:00,541894.67,82.84,197.83,1.87,0.34,0.86,49.92,2019.0,7.0,19.0,11.0,30.2,0.37,0.33,Jul
2019-07-19 12:00:00,541904.44,62.32,198.17,1.26,0.23,0.86,47.38,2019.0,7.0,19.0,12.0,27.12,0.25,0.22,Jul
2019-07-19 13:00:00,541921.7,67.59,187.5,1.31,0.21,0.88,42.83,2019.0,7.0,19.0,13.0,27.27,0.24,0.21,Jul
2019-07-19 14:00:00,541917.15,40.16,183.02,1.04,0.17,0.88,44.66,2019.0,7.0,19.0,14.0,30.44,0.2,0.17,Jul
2019-07-19 15:00:00,541908.0,44.18,179.6,0.93,0.14,0.88,45.98,2019.0,7.0,19.0,15.0,26.97,0.16,0.14,Jul
2019-07-19 16:00:00,541917.61,62.63,183.76,0.99,0.14,0.83,48.18,2019.0,7.0,19.0,16.0,28.88,0.18,0.14,Jul
2019-07-19 17:00:00,541912.28,80.79,191.04,1.56,0.25,0.84,49.83,2019.0,7.0,19.0,17.0,30.28,0.3,0.25,Jul
2019-07-19 18:00:00,541889.94,86.21,195.3,1.75,0.29,0.85,49.47,2019.0,7.0,19.0,18.0,27.97,0.35,0.29,Jul
2019-07-19 19:00:00,541892.42,87.6,201.58,1.67,0.28,0.84,49.67,2019.0,7.0,19.0,19.0,27.74,0.34,0.28,Jul
2019-07-19 20:00:00,541897.63,81.21,201.91,1.62,0.28,0.86,49.78,2019.0,7.0,19.0,20.0,26.84,0.33,0.28,Jul
2019-07-19 21:00:00,541918.51,69.12,225.47,1.18,0.24,0.93,50.21,2019.0,7.0,19.0,21.0,25.67,0.26,0.24,Jul
2019-07-19 22:00:00,541898.4,64.71,236.62,0.67,0.15,0.96,50.13,2019.0,7.0,19.0,22.0,28.78,0.16,0.15,Jul
2019-07-19 23:00:00,541902.82,56.86,233.51,0.45,0.1,0.89,50.18,2019.0,7.0,19.0,23.0,28.09,0.11,0.1,Jul
2019-07-20 00:00:00,541902.19,66.43,220.05,0.68,0.14,0.94,48.63,2019.0,7.0,20.0,0.0,27.19,0.14,0.13,Jul
2019-07-20 01:00:00,541928.94,71.83,203.37,0.96,0.16,0.89,46.93,2019.0,7.0,20.0,1.0,28.91,0.19,0.16,Jul
2019-07-20 02:00:00,541914.58,72.76,207.82,1.15,0.2,0.88,45.46,2019.0,7.0,20.0,2.0,29.7,0.23,0.2,Jul
2019-07-20 03:00:00,541915.14,59.77,210.64,1.35,0.23,0.87,48.2,2019.0,7.0,20.0,3.0,30.21,0.28,0.24,Jul
2019-07-20 04:00:00,541910.94,51.98,223.16,1.25,0.22,0.86,48.06,2019.0,7.0,20.0,4.0,29.87,0.27,0.23,Jul
2019-07-20 05:00:00,541919.18,47.24,214.61,1.0,0.18,0.88,46.13,2019.0,7.0,20.0,5.0,27.49,0.21,0.18,Jul
2019-07-20 06:00:00,541908.09,63.86,211.69,1.42,0.24,0.86,42.24,2019.0,7.0,20.0,6.0,29.27,0.29,0.24,Jul
2019-07-20 07:00:00,541920.39,74.34,199.18,1.51,0.24,0.87,37.81,2019.0,7.0,20.0,7.0,29.63,0.29,0.24,Jul
2019-07-20 08:00:00,541904.64,75.12,206.71,1.45,0.26,0.89,43.36,2019.0,7.0,20.0,8.0,29.1,0.29,0.25,Jul
2019-07-20 09:00:00,541909.62,64.45,211.72,1.41,0.25,0.88,48.33,2019.0,7.0,20.0,9.0,29.5,0.3,0.26,Jul
2019-07-20 10:00:00,541890.93,55.62,211.13,1.41,0.24,0.85,49.64,2019.0,7.0,20.0,10.0,29.02,0.3,0.26,Jul
2019-07-20 11:00:00,541886.43,58.24,191.4,1.4,0.23,0.86,47.7,2019.0,7.0,20.0,11.0,27.07,0.27,0.23,Jul
2019-07-20 12:00:00,541899.72,55.37,191.72,1.3,0.21,0.87,43.71,2019.0,7.0,20.0,12.0,29.93,0.25,0.22,Jul
2019-07-20 13:00:00,541911.53,48.45,191.62,1.13,0.19,0.86,43.04,2019.0,7.0,20.0,13.0,29.71,0.22,0.19,Jul
2019-07-20 14:00:00,541922.12,47.19,204.41,1.33,0.23,0.85,41.24,2019.0,7.0,20.0,14.0,27.97,0.27,0.23,Jul
2019-07-20 15:00:00,541909.04,36.78,200.25,1.08,0.18,0.87,40.62,2019.0,7.0,20.0,15.0,26.74,0.21,0.18,Jul
2019-07-20 16:00:00,541923.96,77.24,189.3,1.27,0.2,0.9,48.88,2019.0,7.0,20.0,16.0,30.66,0.24,0.2,Jul
2019-07-20 17:00:00,541919.26,77.41,185.8,1.51,0.24,0.89,50.03,2019.0,7.0,20.0,17.0,29.97,0.29,0.24,Jul
2019-07-20 18:00:00,541896.67,78.38,192.53,1.61,0.26,0.86,49.52,2019.0,7.0,20.0,18.0,30.28,0.32,0.26,Jul
2019-07-20 19:00:00,541911.98,77.16,199.72,1.5,0.24,0.82,49.89,2019.0,7.0,20.0,19.0,27.37,0.3,0.24,Jul
2019-07-20 20:00:00,541909.74,79.77,213.61,1.31,0.23,0.85,50.2,2019.0,7.0,20.0,20.0,29.03,0.28,0.23,Jul
2019-07-20 21:00:00,541909.16,63.03,205.18,1.14,0.17,0.78,49.98,2019.0,7.0,20.0,21.0,27.5,0.23,0.17,Jul
2019-07-20 22:00:00,541879.98,9.28,229.44,0.05,0.01,0.99,49.63,2019.0,7.0,20.0,22.0,27.5,0.01,0.01,Jul
2019-07-20 23:00:00,541867.31,4.8,232.96,0.0,0.0,1.0,50.05,2019.0,7.0,20.0,23.0,29.15,0.0,0.0,Jul
2019-07-21 00:00:00,541910.23,54.66,211.31,0.82,0.12,0.85,50.63,2019.0,7.0,21.0,0.0,27.56,0.16,0.13,Jul
2019-07-21 01:00:00,541895.23,43.23,203.75,0.88,0.14,0.87,47.11,2019.0,7.0,21.0,1.0,26.76,0.17,0.14,Jul
2019-07-21 02:00:00,541890.92,76.16,200.63,1.38,0.23,0.86,48.96,2019.0,7.0,21.0,2.0,29.96,0.27,0.24,Jul
2019-07-21 03:00:00,541902.95,67.02,203.9,1.48,0.26,0.87,49.03,2019.0,7.0,21.0,3.0,29.45,0.3,0.25,Jul
2019-07-21 04:00:00,541923.68,80.76,204.61,1.58,0.27,0.87,42.7,2019.0,7.0,21.0,4.0,29.33,0.32,0.27,Jul
2019-07-21 05:00:00,541912.36,45.44,208.34,1.16,0.21,0.87,47.45,2019.0,7.0,21.0,5.0,26.63,0.23,0.2,Jul
2019-07-21 06:00:00,541923.82,59.27,195.63,1.27,0.2,0.88,41.93,2019.0,7.0,21.0,6.0,26.3,0.25,0.21,Jul
2019-07-21 07:00:00,541923.83,68.31,192.16,1.59,0.25,0.86,39.29,2019.0,7.0,21.0,7.0,29.29,0.3,0.25,Jul
2019-07-21 08:00:00,541915.8,70.61,196.78,1.6,0.26,0.86,40.71,2019.0,7.0,21.0,8.0,27.32,0.3,0.25,Jul
2019-07-21 09:00:00,541906.58,55.06,215.42,1.24,0.24,0.89,48.85,2019.0,7.0,21.0,9.0,26.54,0.27,0.23,Jul
2019-07-21 10:00:00,541887.0,58.26,208.86,1.2,0.22,0.89,48.85,2019.0,7.0,21.0,10.0,27.28,0.25,0.22,Jul
2019-07-21 11:00:00,541915.83,45.16,192.79,1.02,0.18,0.85,36.39,2019.0,7.0,21.0,11.0,36.35,0.2,0.17,Jul
2019-07-21 12:00:00,541907.54,52.19,216.65,1.07,0.2,0.86,48.91,2019.0,7.0,21.0,12.0,28.52,0.23,0.2,Jul
2019-07-21 13:00:00,541908.5,49.06,199.44,1.05,0.18,0.86,43.72,2019.0,7.0,21.0,13.0,26.52,0.21,0.18,Jul
2019-07-21 14:00:00,541901.71,39.48,197.26,0.79,0.14,0.87,44.21,2019.0,7.0,21.0,14.0,28.84,0.16,0.14,Jul
2019-07-21 15:00:00,541904.26,55.01,190.64,0.82,0.13,0.86,43.14,2019.0,7.0,21.0,15.0,29.19,0.16,0.13,Jul
2019-07-21 16:00:00,541917.75,70.14,208.83,0.81,0.12,0.81,50.3,2019.0,7.0,21.0,16.0,27.0,0.17,0.12,Jul
2019-07-21 17:00:00,541914.68,68.29,212.85,0.76,0.11,0.81,50.3,2019.0,7.0,21.0,17.0,26.42,0.16,0.11,Jul
2019-07-21 18:00:00,541918.52,71.23,212.78,0.81,0.12,0.79,50.29,2019.0,7.0,21.0,18.0,28.11,0.17,0.12,Jul
2019-07-21 19:00:00,541916.84,71.87,215.69,0.81,0.14,0.83,50.34,2019.0,7.0,21.0,19.0,29.15,0.17,0.14,Jul
2019-07-21 20:00:00,541907.47,68.15,216.21,1.09,0.19,0.82,50.28,2019.0,7.0,21.0,20.0,27.5,0.24,0.19,Jul
2019-07-21 21:00:00,541877.14,46.09,219.38,1.01,0.18,0.86,50.2,2019.0,7.0,21.0,21.0,26.58,0.22,0.18,Jul
2019-07-21 22:00:00,541841.0,0.02,234.22,0.0,0.0,1.0,50.21,2019.0,7.0,21.0,22.0,27.5,0.0,0.0,Jul
2019-07-21 23:00:00,541841.0,0.02,238.65,0.0,0.0,1.0,50.26,2019.0,7.0,21.0,23.0,2.5,0.0,0.0,Jul
2019-07-22 00:00:00,,,,,,,,,,,,,,,Jul
2019-07-22 01:00:00,,,,,,,,,,,,,,,Jul
2019-07-22 02:00:00,,,,,,,,,,,,,,,Jul
2019-07-22 03:00:00,,,,,,,,,,,,,,,Jul
2019-07-22 04:00:00,,,,,,,,,,,,,,,Jul
2019-07-22 05:00:00,,,,,,,,,,,,,,,Jul
2019-07-22 06:00:00,541841.0,0.02,238.42,0.0,0.0,1.0,50.35,2019.0,7.0,22.0,6.0,32.43,0.0,0.0,Jul
2019-07-22 07:00:00,541858.04,22.26,220.2,0.3,0.05,0.95,50.15,2019.0,7.0,22.0,7.0,27.4,0.06,0.05,Jul
2019-07-22 08:00:00,541837.8,53.83,199.69,0.17,0.03,0.96,50.91,2019.0,7.0,22.0,8.0,30.64,0.04,0.03,Jul
2019-07-22 09:00:00,541838.02,56.3,190.85,0.11,0.02,0.99,51.09,2019.0,7.0,22.0,9.0,25.24,0.02,0.02,Jul
2019-07-22 10:00:00,541866.61,18.67,190.37,0.43,0.07,0.96,50.12,2019.0,7.0,22.0,10.0,29.0,0.09,0.07,Jul
2019-07-22 11:00:00,541865.89,15.91,194.59,0.27,0.06,0.96,49.49,2019.0,7.0,22.0,11.0,29.11,0.06,0.05,Jul
2019-07-22 12:00:00,541855.31,16.77,194.63,0.29,0.06,0.98,50.03,2019.0,7.0,22.0,12.0,26.75,0.07,0.06,Jul
2019-07-22 13:00:00,541883.69,43.42,209.12,0.91,0.18,0.89,45.13,2019.0,7.0,22.0,13.0,29.67,0.2,0.17,Jul
2019-07-22 14:00:00,541897.97,85.96,208.25,2.02,0.34,0.89,49.08,2019.0,7.0,22.0,14.0,30.52,0.4,0.35,Jul
2019-07-22 15:00:00,541897.94,81.98,217.72,1.85,0.36,0.9,49.75,2019.0,7.0,22.0,15.0,27.0,0.39,0.36,Jul
2019-07-22 16:00:00,541909.43,83.02,222.86,1.89,0.38,0.91,50.88,2019.0,7.0,22.0,16.0,30.64,0.41,0.37,Jul
2019-07-22 17:00:00,541862.4,95.28,199.93,2.33,0.39,0.9,48.65,2019.0,7.0,22.0,17.0,29.67,0.45,0.4,Jul
2019-07-22 18:00:00,541898.93,79.67,195.94,2.0,0.35,0.88,47.66,2019.0,7.0,22.0,18.0,32.21,0.4,0.35,Jul
2019-07-22 19:00:00,541896.7,63.47,192.33,1.51,0.27,0.88,44.36,2019.0,7.0,22.0,19.0,28.68,0.29,0.26,Jul
2019-07-22 20:00:00,541888.17,81.9,193.16,1.86,0.32,0.89,48.06,2019.0,7.0,22.0,20.0,30.77,0.36,0.32,Jul
2019-07-22 21:00:00,541904.07,101.72,204.22,1.91,0.34,0.88,48.11,2019.0,7.0,22.0,21.0,29.19,0.39,0.34,Jul
2019-07-22 22:00:00,541903.19,62.28,205.59,1.14,0.21,0.89,48.22,2019.0,7.0,22.0,22.0,29.5,0.24,0.2,Jul
2019-07-22 23:00:00,541936.1,89.57,202.45,0.89,0.16,0.86,45.65,2019.0,7.0,22.0,23.0,28.19,0.18,0.15,Jul
2019-07-23 00:00:00,541932.78,106.14,208.22,1.35,0.24,0.89,50.25,2019.0,7.0,23.0,0.0,30.96,0.27,0.24,Jul
2019-07-23 01:00:00,541937.2,109.55,213.98,1.43,0.26,0.89,50.42,2019.0,7.0,23.0,1.0,31.48,0.3,0.26,Jul
2019-07-23 02:00:00,541928.34,103.71,213.08,1.38,0.25,0.89,50.36,2019.0,7.0,23.0,2.0,29.42,0.29,0.25,Jul
2019-07-23 03:00:00,541922.99,106.39,211.97,1.59,0.3,0.92,50.32,2019.0,7.0,23.0,3.0,28.78,0.32,0.3,Jul
2019-07-23 04:00:00,541886.61,80.05,221.37,1.58,0.29,0.93,50.29,2019.0,7.0,23.0,4.0,29.95,0.33,0.29,Jul
2019-07-23 05:00:00,541852.13,24.5,228.23,0.26,0.05,0.96,50.27,2019.0,7.0,23.0,5.0,26.88,0.06,0.05,Jul
2019-07-23 06:00:00,541841.0,0.02,236.39,0.0,0.0,1.0,50.35,2019.0,7.0,23.0,6.0,26.71,0.0,0.0,Jul
2019-07-23 07:00:00,541841.0,0.02,213.55,0.0,0.0,1.0,50.28,2019.0,7.0,23.0,7.0,27.5,0.0,0.0,Jul
2019-07-23 08:00:00,541866.35,33.4,203.75,0.56,0.1,0.92,50.04,2019.0,7.0,23.0,8.0,29.9,0.12,0.1,Jul
2019-07-23 09:00:00,541882.68,36.74,208.04,0.78,0.12,0.85,50.16,2019.0,7.0,23.0,9.0,29.45,0.16,0.12,Jul
2019-07-23 10:00:00,541885.55,50.21,199.88,1.12,0.18,0.84,50.5,2019.0,7.0,23.0,10.0,30.45,0.23,0.18,Jul
2019-07-23 11:00:00,541871.38,25.72,203.22,0.62,0.11,0.93,47.95,2019.0,7.0,23.0,11.0,30.52,0.13,0.11,Jul
2019-07-23 12:00:00,541865.56,27.58,192.89,0.6,0.1,0.94,47.75,2019.0,7.0,23.0,12.0,29.7,0.12,0.1,Jul
2019-07-23 13:00:00,541848.72,20.39,193.67,0.68,0.12,0.93,48.81,2019.0,7.0,23.0,13.0,28.38,0.14,0.12,Jul
2019-07-23 14:00:00,541853.17,16.18,199.54,0.59,0.11,0.94,49.42,2019.0,7.0,23.0,14.0,29.2,0.13,0.11,Jul
2019-07-23 15:00:00,541865.44,22.82,199.3,0.54,0.1,0.94,49.16,2019.0,7.0,23.0,15.0,30.0,0.12,0.1,Jul
2019-07-23 16:00:00,541873.87,30.22,208.22,0.73,0.13,0.89,48.13,2019.0,7.0,23.0,16.0,26.91,0.16,0.13,Jul
2019-07-23 17:00:00,541870.49,67.03,197.75,1.3,0.23,0.9,46.82,2019.0,7.0,23.0,17.0,30.96,0.26,0.23,Jul
2019-07-23 18:00:00,541865.88,63.49,189.01,1.24,0.2,0.9,46.26,2019.0,7.0,23.0,18.0,30.34,0.23,0.2,Jul
2019-07-23 19:00:00,541872.05,72.82,188.49,1.35,0.22,0.89,44.27,2019.0,7.0,23.0,19.0,31.48,0.25,0.22,Jul
2019-07-23 20:00:00,541905.41,79.36,195.26,1.38,0.23,0.88,46.6,2019.0,7.0,23.0,20.0,27.62,0.26,0.23,Jul
2019-07-23 21:00:00,541868.48,76.9,185.07,1.62,0.27,0.89,46.46,2019.0,7.0,23.0,21.0,24.1,0.3,0.27,Jul
2019-07-23 22:00:00,541903.79,25.39,199.96,0.73,0.13,0.88,43.39,2019.0,7.0,23.0,22.0,33.0,0.14,0.13,Jul
2019-07-23 23:00:00,541908.77,34.07,194.95,0.55,0.1,0.91,45.28,2019.0,7.0,23.0,23.0,26.0,0.1,0.1,Jul
2019-07-24 00:00:00,541929.53,76.45,197.65,0.94,0.16,0.91,50.34,2019.0,7.0,24.0,0.0,24.89,0.19,0.16,Jul
2019-07-24 01:00:00,541940.77,90.85,200.03,1.08,0.19,0.87,50.38,2019.0,7.0,24.0,1.0,28.77,0.23,0.19,Jul
2019-07-24 02:00:00,541924.32,77.77,208.76,1.08,0.18,0.9,50.37,2019.0,7.0,24.0,2.0,29.82,0.23,0.19,Jul
2019-07-24 03:00:00,541931.6,85.15,211.71,1.28,0.23,0.86,50.34,2019.0,7.0,24.0,3.0,38.0,0.28,0.23,Jul
2019-07-24 04:00:00,541910.31,70.5,218.52,0.82,0.15,0.83,50.3,2019.0,7.0,24.0,4.0,30.38,0.18,0.15,Jul
2019-07-24 05:00:00,541849.32,11.18,226.39,0.06,0.01,0.96,50.28,2019.0,7.0,24.0,5.0,26.07,0.01,0.01,Jul
2019-07-24 06:00:00,541860.5,12.74,220.26,0.06,0.01,0.99,49.28,2019.0,7.0,24.0,6.0,31.07,0.01,0.01,Jul
2019-07-24 07:00:00,541922.47,64.18,202.0,0.37,0.06,0.88,50.5,2019.0,7.0,24.0,7.0,28.53,0.07,0.06,Jul
2019-07-24 08:00:00,541917.27,81.21,212.33,1.02,0.18,0.87,49.6,2019.0,7.0,24.0,8.0,28.25,0.21,0.18,Jul
2019-07-24 09:00:00,541911.12,77.83,209.32,1.11,0.15,0.9,50.93,2019.0,7.0,24.0,9.0,32.81,0.22,0.19,Jul
2019-07-24 10:00:00,541904.97,84.01,200.48,1.33,0.23,0.92,49.11,2019.0,7.0,24.0,10.0,27.96,0.26,0.23,Jul
2019-07-24 11:00:00,541905.93,56.1,215.71,0.81,0.15,0.93,49.66,2019.0,7.0,24.0,11.0,30.16,0.17,0.15,Jul
2019-07-24 12:00:00,541894.73,88.5,217.76,1.46,0.26,0.87,49.68,2019.0,7.0,24.0,12.0,29.56,0.31,0.27,Jul
2019-07-24 13:00:00,541897.47,89.44,219.24,1.6,0.29,0.85,49.5,2019.0,7.0,24.0,13.0,30.97,0.34,0.29,Jul
2019-07-24 14:00:00,541890.0,86.76,218.48,1.45,0.27,0.87,51.53,2019.0,7.0,24.0,14.0,29.42,0.31,0.27,Jul
2019-07-24 15:00:00,541903.3,89.11,211.86,1.65,0.3,0.86,49.57,2019.0,7.0,24.0,15.0,27.53,0.35,0.29,Jul
2019-07-24 16:00:00,541935.23,80.64,210.09,2.3,0.41,0.84,48.67,2019.0,7.0,24.0,16.0,31.19,0.49,0.39,Jul
2019-07-24 17:00:00,541894.23,85.55,196.45,2.16,0.35,0.84,48.14,2019.0,7.0,24.0,17.0,29.07,0.44,0.35,Jul
2019-07-24 18:00:00,541873.16,76.58,198.9,1.68,0.3,0.88,45.65,2019.0,7.0,24.0,18.0,31.09,0.33,0.3,Jul
2019-07-24 19:00:00,541865.88,100.88,196.59,2.15,0.38,0.89,46.36,2019.0,7.0,24.0,19.0,33.97,0.42,0.38,Jul
2019-07-24 20:00:00,541903.96,109.13,202.72,2.03,0.36,0.86,44.68,2019.0,7.0,24.0,20.0,29.76,0.42,0.36,Jul
2019-07-24 21:00:00,541917.01,95.02,206.33,1.97,0.34,0.86,48.62,2019.0,7.0,24.0,21.0,25.36,0.43,0.34,Jul
2019-07-24 22:00:00,541916.05,43.22,213.99,0.97,0.18,0.87,49.66,2019.0,7.0,24.0,22.0,29.65,0.21,0.18,Jul
2019-07-24 23:00:00,541934.53,75.09,182.57,1.28,0.19,0.82,42.34,2019.0,7.0,24.0,23.0,27.77,0.23,0.19,Jul
2019-07-25 00:00:00,541937.96,82.41,187.56,1.53,0.22,0.74,50.38,2019.0,7.0,25.0,0.0,30.58,0.3,0.22,Jul
2019-07-25 01:00:00,541933.38,74.58,191.01,1.51,0.22,0.73,50.35,2019.0,7.0,25.0,1.0,29.6,0.3,0.22,Jul
2019-07-25 02:00:00,541947.1,97.27,210.08,1.36,0.23,0.86,50.45,2019.0,7.0,25.0,2.0,32.17,0.29,0.24,Jul
2019-07-25 03:00:00,541917.39,75.28,219.34,1.3,0.22,0.72,50.37,2019.0,7.0,25.0,3.0,36.43,0.29,0.22,Jul
2019-07-25 04:00:00,541920.02,87.3,212.52,1.2,0.18,0.72,50.25,2019.0,7.0,25.0,4.0,31.94,0.25,0.19,Jul
2019-07-25 05:00:00,541902.5,73.92,216.21,0.68,0.12,0.74,50.19,2019.0,7.0,25.0,5.0,6.6,0.14,0.12,Jul
2019-07-25 06:00:00,,,,,,,,,,,,,,,Jul
2019-07-25 07:00:00,541920.33,153.89,191.27,3.86,0.7,0.86,49.51,2019.0,7.0,25.0,7.0,25.33,0.79,0.75,Jul
2019-07-25 08:00:00,541872.24,117.14,192.94,2.82,0.51,0.87,49.36,2019.0,7.0,25.0,8.0,32.89,0.59,0.5,Jul
2019-07-25 09:00:00,541889.09,88.82,200.54,1.67,0.3,0.85,47.13,2019.0,7.0,25.0,9.0,31.7,0.34,0.29,Jul
2019-07-25 10:00:00,541883.69,89.5,211.35,1.5,0.27,0.82,45.51,2019.0,7.0,25.0,10.0,30.68,0.31,0.26,Jul
2019-07-25 11:00:00,541888.16,93.56,202.86,1.76,0.31,0.84,44.21,2019.0,7.0,25.0,11.0,30.34,0.35,0.31,Jul
2019-07-25 12:00:00,541922.01,81.44,205.59,1.74,0.31,0.88,45.12,2019.0,7.0,25.0,12.0,29.5,0.35,0.31,Jul
2019-07-25 13:00:00,541922.23,77.92,207.71,1.66,0.3,0.89,45.95,2019.0,7.0,25.0,13.0,29.5,0.34,0.3,Jul
2019-07-25 14:00:00,541923.98,65.36,207.82,1.43,0.26,0.88,45.2,2019.0,7.0,25.0,14.0,29.5,0.29,0.26,Jul
2019-07-25 15:00:00,541920.92,67.6,208.56,1.51,0.27,0.89,46.91,2019.0,7.0,25.0,15.0,29.5,0.31,0.27,Jul
2019-07-25 16:00:00,541925.64,73.48,208.16,1.52,0.28,0.9,48.5,2019.0,7.0,25.0,16.0,29.5,0.31,0.28,Jul
2019-07-25 17:00:00,541910.13,68.88,219.82,1.54,0.28,0.88,46.2,2019.0,7.0,25.0,17.0,28.7,0.34,0.3,Jul
2019-07-25 18:00:00,541891.9,56.14,204.16,1.13,0.19,0.87,45.57,2019.0,7.0,25.0,18.0,28.8,0.23,0.2,Jul
2019-07-25 19:00:00,541896.44,49.23,200.94,1.09,0.2,0.89,46.29,2019.0,7.0,25.0,19.0,29.83,0.22,0.19,Jul
2019-07-25 20:00:00,541901.15,46.82,191.74,1.02,0.17,0.86,40.22,2019.0,7.0,25.0,20.0,28.87,0.2,0.17,Jul
2019-07-25 21:00:00,541885.6,56.69,193.73,1.19,0.19,0.84,38.16,2019.0,7.0,25.0,21.0,27.87,0.24,0.19,Jul
2019-07-25 22:00:00,541907.49,43.07,201.81,0.91,0.15,0.88,47.45,2019.0,7.0,25.0,22.0,27.94,0.18,0.16,Jul
2019-07-25 23:00:00,541904.64,51.3,217.72,0.58,0.1,0.86,49.86,2019.0,7.0,25.0,23.0,28.48,0.12,0.1,Jul
2019-07-26 00:00:00,541907.03,64.41,219.09,0.77,0.13,0.87,50.3,2019.0,7.0,26.0,0.0,29.77,0.16,0.13,Jul
2019-07-26 01:00:00,541921.76,67.05,210.08,1.04,0.18,0.89,50.28,2019.0,7.0,26.0,1.0,28.11,0.21,0.18,Jul
2019-07-26 02:00:00,541915.18,67.41,209.6,0.91,0.16,0.91,50.34,2019.0,7.0,26.0,2.0,30.52,0.18,0.16,Jul
2019-07-26 03:00:00,541914.28,71.0,205.54,0.88,0.15,0.92,50.28,2019.0,7.0,26.0,3.0,29.94,0.17,0.15,Jul
2019-07-26 04:00:00,541884.78,53.42,226.13,0.82,0.14,0.84,50.23,2019.0,7.0,26.0,4.0,29.5,0.18,0.14,Jul
2019-07-26 05:00:00,541841.0,0.02,235.37,0.0,0.0,1.0,50.2,2019.0,7.0,26.0,5.0,29.67,0.0,0.0,Jul
2019-07-26 06:00:00,541853.83,5.37,231.19,0.04,0.01,0.99,50.18,2019.0,7.0,26.0,6.0,30.15,0.01,0.01,Jul
2019-07-26 07:00:00,541883.89,72.86,210.59,0.99,0.17,0.87,50.16,2019.0,7.0,26.0,7.0,32.1,0.21,0.17,Jul
2019-07-26 08:00:00,541901.24,72.68,212.91,1.29,0.2,0.85,48.22,2019.0,7.0,26.0,8.0,26.15,0.27,0.23,Jul
2019-07-26 09:00:00,541905.14,54.3,212.1,0.92,0.16,0.85,46.47,2019.0,7.0,26.0,9.0,30.77,0.19,0.16,Jul
2019-07-26 10:00:00,541913.63,57.19,214.15,1.42,0.27,0.87,47.03,2019.0,7.0,26.0,10.0,29.95,0.31,0.27,Jul
2019-07-26 11:00:00,541925.37,64.12,208.35,1.39,0.26,0.88,44.0,2019.0,7.0,26.0,11.0,26.18,0.3,0.25,Jul
2019-07-26 12:00:00,541913.9,57.18,215.52,1.53,0.27,0.86,43.63,2019.0,7.0,26.0,12.0,30.42,0.33,0.28,Jul
2019-07-26 13:00:00,541887.98,76.38,203.61,1.68,0.29,0.86,44.9,2019.0,7.0,26.0,13.0,28.52,0.34,0.29,Jul
2019-07-26 14:00:00,541903.69,70.17,203.03,1.44,0.22,0.85,39.91,2019.0,7.0,26.0,14.0,29.81,0.29,0.25,Jul
2019-07-26 15:00:00,541911.14,80.63,200.16,1.63,0.26,0.86,41.58,2019.0,7.0,26.0,15.0,28.27,0.32,0.27,Jul
2019-07-26 16:00:00,541915.6,75.47,214.53,1.43,0.29,0.89,49.48,2019.0,7.0,26.0,16.0,27.35,0.31,0.27,Jul
2019-07-26 17:00:00,541884.56,78.01,207.05,1.49,0.23,0.87,48.86,2019.0,7.0,26.0,17.0,26.83,0.31,0.27,Jul
2019-07-26 18:00:00,541906.38,68.12,194.91,1.28,0.21,0.87,41.38,2019.0,7.0,26.0,18.0,29.82,0.25,0.22,Jul
2019-07-26 19:00:00,541892.26,79.87,199.65,1.37,0.25,0.9,44.97,2019.0,7.0,26.0,19.0,30.21,0.28,0.24,Jul
2019-07-26 20:00:00,541895.72,53.97,193.8,1.0,0.16,0.88,44.3,2019.0,7.0,26.0,20.0,28.52,0.2,0.16,Jul
2019-07-26 21:00:00,541901.86,51.58,196.87,1.01,0.17,0.89,46.64,2019.0,7.0,26.0,21.0,27.57,0.2,0.17,Jul
2019-07-26 22:00:00,541902.68,44.55,210.19,0.85,0.15,0.9,45.75,2019.0,7.0,26.0,22.0,28.12,0.18,0.16,Jul
2019-07-26 23:00:00,541908.55,60.92,209.58,0.89,0.15,0.87,48.17,2019.0,7.0,26.0,23.0,29.96,0.19,0.15,Jul
2019-07-27 00:00:00,541920.38,85.0,213.5,1.13,0.2,0.89,50.34,2019.0,7.0,27.0,0.0,28.31,0.24,0.2,Jul
2019-07-27 01:00:00,541927.07,90.5,213.48,1.32,0.24,0.89,50.33,2019.0,7.0,27.0,1.0,29.5,0.28,0.24,Jul
2019-07-27 02:00:00,541922.49,86.76,216.96,1.26,0.23,0.89,50.36,2019.0,7.0,27.0,2.0,30.46,0.27,0.23,Jul
2019-07-27 03:00:00,541919.44,79.79,224.5,0.92,0.17,0.92,50.38,2019.0,7.0,27.0,3.0,30.33,0.21,0.17,Jul
